batch,page_url,page_id,page_slug,page_title,tier,media_id,image_file,image_src,rendered_alt,alt_state,classification,fix_surface,media_library_alt,media_library_title,proposed_alt,needs_ncr,confidence,notes
batch-5,https://kriskrug.co/2024/10/10/future-proof-inside-vancouvers-thriving-ai-ecosystem/,7177,future-proof-inside-vancouvers-thriving-ai-ecosystem,Future Proof: Inside Vancouver’s Thriving AI Ecosystem,4-archive-sample,7215,image-42.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/10/image-42.png?resize=1024%2C682&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-5,https://kriskrug.co/2024/10/10/future-proof-inside-vancouvers-thriving-ai-ecosystem/,7177,future-proof-inside-vancouvers-thriving-ai-ecosystem,Future Proof: Inside Vancouver’s Thriving AI Ecosystem,4-archive-sample,7216,image-43.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/10/image-43.png?resize=1024%2C682&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-5,https://kriskrug.co/2024/10/15/indigenous-innovation-in-technology-and-the-future-of-indigenous-economies/,7250,indigenous-innovation-in-technology-and-the-future-of-indigenous-economies,Indigenous Innovation in Technology and the Future of Indigenous Economies,4-archive-sample,7251,image-45.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/10/image-45.png?resize=1024%2C683&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-5,https://kriskrug.co/2024/10/15/indigenous-innovation-in-technology-and-the-future-of-indigenous-economies/,7250,indigenous-innovation-in-technology-and-the-future-of-indigenous-economies,Indigenous Innovation in Technology and the Future of Indigenous Economies,4-archive-sample,7254,image-46.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/10/image-46.png?resize=576%2C1024&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-5,https://kriskrug.co/2024/10/15/indigenous-innovation-in-technology-and-the-future-of-indigenous-economies/,7250,indigenous-innovation-in-technology-and-the-future-of-indigenous-economies,Indigenous Innovation in Technology and the Future of Indigenous Economies,4-archive-sample,7256,image-47.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/10/image-47.png?resize=1024%2C410&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-5,https://kriskrug.co/2024/10/15/indigenous-innovation-in-technology-and-the-future-of-indigenous-economies/,7250,indigenous-innovation-in-technology-and-the-future-of-indigenous-economies,Indigenous Innovation in Technology and the Future of Indigenous Economies,4-archive-sample,7258,image-48.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/10/image-48.png?resize=1024%2C512&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-5,https://kriskrug.co/2024/10/15/indigenous-innovation-in-technology-and-the-future-of-indigenous-economies/,7250,indigenous-innovation-in-technology-and-the-future-of-indigenous-economies,Indigenous Innovation in Technology and the Future of Indigenous Economies,4-archive-sample,7259,image-49.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/10/image-49.png?resize=1024%2C683&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-5,https://kriskrug.co/2024/10/15/indigenous-innovation-in-technology-and-the-future-of-indigenous-economies/,7250,indigenous-innovation-in-technology-and-the-future-of-indigenous-economies,Indigenous Innovation in Technology and the Future of Indigenous Economies,4-archive-sample,7260,image-50.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/10/image-50.png?resize=1024%2C682&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-5,https://kriskrug.co/2024/10/15/indigenous-innovation-in-technology-and-the-future-of-indigenous-economies/,7250,indigenous-innovation-in-technology-and-the-future-of-indigenous-economies,Indigenous Innovation in Technology and the Future of Indigenous Economies,4-archive-sample,7261,image-51.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/10/image-51.png?resize=1024%2C682&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-5,https://kriskrug.co/2024/10/15/indigenous-innovation-in-technology-and-the-future-of-indigenous-economies/,7250,indigenous-innovation-in-technology-and-the-future-of-indigenous-economies,Indigenous Innovation in Technology and the Future of Indigenous Economies,4-archive-sample,7262,image-52.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/10/image-52.png?resize=1024%2C576&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-5,https://kriskrug.co/2024/10/15/indigenous-innovation-in-technology-and-the-future-of-indigenous-economies/,7250,indigenous-innovation-in-technology-and-the-future-of-indigenous-economies,Indigenous Innovation in Technology and the Future of Indigenous Economies,4-archive-sample,7263,image-53.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/10/image-53.png?resize=1024%2C1012&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-5,https://kriskrug.co/2024/10/15/indigenous-innovation-in-technology-and-the-future-of-indigenous-economies/,7250,indigenous-innovation-in-technology-and-the-future-of-indigenous-economies,Indigenous Innovation in Technology and the Future of Indigenous Economies,4-archive-sample,7264,image-54.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/10/image-54.png?resize=800%2C200&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-5,https://kriskrug.co/2024/10/15/indigenous-innovation-in-technology-and-the-future-of-indigenous-economies/,7250,indigenous-innovation-in-technology-and-the-future-of-indigenous-economies,Indigenous Innovation in Technology and the Future of Indigenous Economies,4-archive-sample,7265,image-55.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/10/image-55.png?resize=1024%2C574&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-5,https://kriskrug.co/2024/10/15/indigenous-innovation-in-technology-and-the-future-of-indigenous-economies/,7250,indigenous-innovation-in-technology-and-the-future-of-indigenous-economies,Indigenous Innovation in Technology and the Future of Indigenous Economies,4-archive-sample,7266,image-56.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/10/image-56.png?resize=1024%2C574&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-5,https://kriskrug.co/2024/10/15/indigenous-innovation-in-technology-and-the-future-of-indigenous-economies/,7250,indigenous-innovation-in-technology-and-the-future-of-indigenous-economies,Indigenous Innovation in Technology and the Future of Indigenous Economies,4-archive-sample,7267,image-57.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/10/image-57.png?resize=1024%2C574&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-5,https://kriskrug.co/2024/10/28/kicking-ass-in-2025-a-techartists-guide-to-creative-survival/,7322,kicking-ass-in-2025-a-techartists-guide-to-creative-survival,Kicking Ass in 2025: A Techartist’s Guide to Creative Survival,4-archive-sample,7363,image-60.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/10/image-60.png?resize=1024%2C576&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-5,https://kriskrug.co/2024/11/14/indigenomics-now-2024-redefining-the-future-of-indigenous-economic-and-digital-sovereignty-through-ai/,7450,indigenomics-now-2024-redefining-the-future-of-indigenous-economic-and-digital-sovereignty-through-ai,Redefining the Future of Indigenous Economic Sovereignty through AI,4-archive-sample,7451,image-23.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/11/image-23.png?resize=1024%2C570&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-5,https://kriskrug.co/2024/11/14/indigenomics-now-2024-redefining-the-future-of-indigenous-economic-and-digital-sovereignty-through-ai/,7450,indigenomics-now-2024-redefining-the-future-of-indigenous-economic-and-digital-sovereignty-through-ai,Redefining the Future of Indigenous Economic Sovereignty through AI,4-archive-sample,7452,image-24.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/11/image-24.png?resize=1024%2C934&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-5,https://kriskrug.co/2024/11/14/indigenomics-now-2024-redefining-the-future-of-indigenous-economic-and-digital-sovereignty-through-ai/,7450,indigenomics-now-2024-redefining-the-future-of-indigenous-economic-and-digital-sovereignty-through-ai,Redefining the Future of Indigenous Economic Sovereignty through AI,4-archive-sample,7454,image-25.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/11/image-25.png?resize=1024%2C576&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-5,https://kriskrug.co/2024/11/14/indigenomics-now-2024-redefining-the-future-of-indigenous-economic-and-digital-sovereignty-through-ai/,7450,indigenomics-now-2024-redefining-the-future-of-indigenous-economic-and-digital-sovereignty-through-ai,Redefining the Future of Indigenous Economic Sovereignty through AI,4-archive-sample,7455,image-26.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/11/image-26.png?resize=1024%2C253&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-5,https://kriskrug.co/2024/11/14/indigenomics-now-2024-redefining-the-future-of-indigenous-economic-and-digital-sovereignty-through-ai/,7450,indigenomics-now-2024-redefining-the-future-of-indigenous-economic-and-digital-sovereignty-through-ai,Redefining the Future of Indigenous Economic Sovereignty through AI,4-archive-sample,7456,image-27.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/11/image-27.png?resize=1024%2C512&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-5,https://kriskrug.co/2024/11/14/indigenomics-now-2024-redefining-the-future-of-indigenous-economic-and-digital-sovereignty-through-ai/,7450,indigenomics-now-2024-redefining-the-future-of-indigenous-economic-and-digital-sovereignty-through-ai,Redefining the Future of Indigenous Economic Sovereignty through AI,4-archive-sample,7457,image-28.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/11/image-28.png?resize=1024%2C683&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-5,https://kriskrug.co/2024/11/14/indigenomics-now-2024-redefining-the-future-of-indigenous-economic-and-digital-sovereignty-through-ai/,7450,indigenomics-now-2024-redefining-the-future-of-indigenous-economic-and-digital-sovereignty-through-ai,Redefining the Future of Indigenous Economic Sovereignty through AI,4-archive-sample,7458,image-29.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/11/image-29.png?resize=1024%2C682&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-5,https://kriskrug.co/2024/11/14/indigenomics-now-2024-redefining-the-future-of-indigenous-economic-and-digital-sovereignty-through-ai/,7450,indigenomics-now-2024-redefining-the-future-of-indigenous-economic-and-digital-sovereignty-through-ai,Redefining the Future of Indigenous Economic Sovereignty through AI,4-archive-sample,7459,image-30.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/11/image-30.png?resize=1024%2C512&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-5,https://kriskrug.co/2024/11/14/indigenomics-now-2024-redefining-the-future-of-indigenous-economic-and-digital-sovereignty-through-ai/,7450,indigenomics-now-2024-redefining-the-future-of-indigenous-economic-and-digital-sovereignty-through-ai,Redefining the Future of Indigenous Economic Sovereignty through AI,4-archive-sample,7460,image-31.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/11/image-31.png?resize=1024%2C256&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
batch-5,https://kriskrug.co/2024/11/14/indigenomics-now-2024-redefining-the-future-of-indigenous-economic-and-digital-sovereignty-through-ai/,7450,indigenomics-now-2024-redefining-the-future-of-indigenous-economic-and-digital-sovereignty-through-ai,Redefining the Future of Indigenous Economic Sovereignty through AI,4-archive-sample,7461,image-32.png,https://i0.wp.com/kriskrug.co/wp-content/uploads/2024/11/image-32.png?resize=683%2C1024&ssl=1,,empty,empty-alt-content-VIOLATION,post-content-block,,image,,no,TODO needs-image-review,alt is baked into the block markup in post_content; a media-library alt_text write will NOT change the rendered output
